재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기말	전기말	전전기말	
 재무상태표, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_Borrowings	            차입부채	11,510,657,403,476	11,301,497,163,383	
 재무상태표, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_CurrentTaxLiabilities	            당기법인세부채	96,555,041,849	85,702,235,117	
 재무상태표, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_DeferredTaxLiabilities	            이연법인세부채	110,635,614,491	80,436,067,381	
 재무상태표, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_DepositsFromCustomers	            예수부채	109,518,685,193,693	107,855,429,676,240	
 재무상태표, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_DerivativeFinancialLiabilities	            파생상품부채	160,161,516,155	351,030,063,789	
 재무상태표, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLoss	            당기손익-공정가치 측정 금융부채	2,274,262,573,916	2,125,900,458,344	
 재무상태표, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_Liabilities	            부채총계	144,475,963,650,921	141,322,916,379,933	
 재무상태표, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_Provisions	            충당부채	104,044,879,496	106,676,331,522	
 재무상태표, 기타 - 연결	[138930]	BNK금융지주	유가증권시장상장법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan	            순확정급여부채	9,338,743,496	4,285,616,534	
 재무상태표, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_DerivativeFinancialLiabilities	            파생상품부채	40,031,266		
 재무상태표, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	dart_InstallmentFinancialAssets	         할부금융자산	529,985,974,649	506,985,604,963	
 재무상태표, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	dart_LeasedAssets	         리스자산	2,180,023,193,095	2,084,316,310,529	
 재무상태표, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	dart_SecuritiesAtFairValueThroughProfitOrLoss	         당기손익-공정가치측정금융자산	349,476,398,276	376,650,737,156	
 재무상태표, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_Assets	         자산총계	9,978,680,165,916	10,012,942,720,058	
 재무상태표, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_CashAndCashEquivalents	         현금및현금성자산	378,770,842,576	641,234,979,957	
 재무상태표, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_DerivativeFinancialAssets	         파생상품자산	304,349,254	5,465,400,318	
 재무상태표, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinanceLeaseReceivables	         리스채권	487,947,003,524	476,419,999,230	
 재무상태표, 기타 - 연결	[null]	BNK캐피탈	기타법인	649	기타 금융업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinancialAssetsAtAmortisedCost	         상각후원가측정금융자산	5,835,876,730,932	5,712,980,955,053	
