재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기말	전기말	전전기말	
 재무상태표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_Liabilities	            부채총계	8,135,755,122,539	6,687,200,018,570	
 재무상태표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherNonfinancialLiabilities	            기타비금융부채	403,964,325,554	137,684,461,251	
 재무상태표, 증권 - 별도	[null]	BNK투자증권	기타법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_Provisions	            충당부채	39,850,265,366	35,376,065,880	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_Assets	         자산총계	8,930,584,187,325	7,659,053,328,788	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_CashAndCashEquivalents	         현금및현금성자산	595,396,378,301	485,360,982,531	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_CurrentTaxAssets	         당기법인세자산	1,035,896,024	13,564,920,415	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinancialAssetsAtAmortisedCost	         상각후원가측정금융자산	1,996,578,269,747	1,686,343,741,531	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinancialAssetsAtFairValueThroughOtherComprehensiveIncome	         기타포괄손익-공정가치측정금융자산	781,317,468,652	578,868,297,450	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss	         당기손익-공정가치측정금융자산	5,278,266,390,962	4,619,344,649,757	
 재무상태표, 증권 - 별도	[016610]	DB증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_IntangibleAssetsAndGoodwill	         무형자산	26,623,646,367	29,178,046,556	
